stop_sequence,station,latitude,longitude,distance_km_to_centre,travel_min_to_centre,park_and_ride,rtb_area,year,bedrooms,property_type,avg_rent,dublin_avg,vs_dublin_pct
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2012,1 to 3 bed,Semi detached house,1205.88,1072.69,12.4
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2012,1 to 3 bed,Apartment,1130.47,1012.1,11.7
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2012,Four plus bed,All property types,1473.04,1560.66,-5.6
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2012,Four plus bed,Semi detached house,1461.3,1422.71,2.7
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,All bedrooms,All property types,1239.53,1027.43,20.6
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,All bedrooms,Semi detached house,1341.26,1162.22,15.4
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,All bedrooms,Apartment,1186.2,1022.84,16.0
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,One bed,All property types,1004.91,738.61,36.1
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,One bed,Apartment,1004.91,835.08,20.3
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,Two bed,All property types,1185.58,1032.15,14.9
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,Two bed,Apartment,1182.84,1049.16,12.7
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,Three bed,All property types,1325.28,1158.17,14.4
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,Three bed,Semi detached house,1240.0,1096.61,13.1
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,Three bed,Apartment,1509.38,1293.08,16.7
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,All property types,1149.32,922.41,24.6
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,Apartment,1146.48,981.35,16.8
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,All property types,1198.42,981.47,22.1
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Semi detached house,1241.5,1072.69,15.7
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Apartment,1184.43,1012.1,17.0
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,Four plus bed,All property types,1557.7,1560.66,-0.2
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2012,Four plus bed,Semi detached house,1530.0,1422.71,7.5
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,All bedrooms,All property types,1239.53,1027.43,20.6
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,All bedrooms,Semi detached house,1341.26,1162.22,15.4
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,All bedrooms,Apartment,1186.2,1022.84,16.0
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,One bed,All property types,1004.91,738.61,36.1
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,One bed,Apartment,1004.91,835.08,20.3
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,Two bed,All property types,1185.58,1032.15,14.9
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,Two bed,Apartment,1182.84,1049.16,12.7
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,Three bed,All property types,1325.28,1158.17,14.4
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,Three bed,Semi detached house,1240.0,1096.61,13.1
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,Three bed,Apartment,1509.38,1293.08,16.7
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,All property types,1149.32,922.41,24.6
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,Apartment,1146.48,981.35,16.8
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,All property types,1198.42,981.47,22.1
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Semi detached house,1241.5,1072.69,15.7
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Apartment,1184.43,1012.1,17.0
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,Four plus bed,All property types,1557.7,1560.66,-0.2
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2012,Four plus bed,Semi detached house,1530.0,1422.71,7.5
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,All bedrooms,All property types,1239.53,1027.43,20.6
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,All bedrooms,Semi detached house,1341.26,1162.22,15.4
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,All bedrooms,Apartment,1186.2,1022.84,16.0
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,One bed,All property types,1004.91,738.61,36.1
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,One bed,Apartment,1004.91,835.08,20.3
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,Two bed,All property types,1185.58,1032.15,14.9
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,Two bed,Apartment,1182.84,1049.16,12.7
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,Three bed,All property types,1325.28,1158.17,14.4
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,Three bed,Semi detached house,1240.0,1096.61,13.1
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,Three bed,Apartment,1509.38,1293.08,16.7
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,All property types,1149.32,922.41,24.6
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,Apartment,1146.48,981.35,16.8
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,All property types,1198.42,981.47,22.1
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Semi detached house,1241.5,1072.69,15.7
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Apartment,1184.43,1012.1,17.0
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,Four plus bed,All property types,1557.7,1560.66,-0.2
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2012,Four plus bed,Semi detached house,1530.0,1422.71,7.5
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,All bedrooms,All property types,1239.53,1027.43,20.6
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,All bedrooms,Semi detached house,1341.26,1162.22,15.4
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,All bedrooms,Apartment,1186.2,1022.84,16.0
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,One bed,All property types,1004.91,738.61,36.1
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,One bed,Apartment,1004.91,835.08,20.3
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,Two bed,All property types,1185.58,1032.15,14.9
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,Two bed,Apartment,1182.84,1049.16,12.7
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,Three bed,All property types,1325.28,1158.17,14.4
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,Three bed,Semi detached house,1240.0,1096.61,13.1
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,Three bed,Apartment,1509.38,1293.08,16.7
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,All property types,1149.32,922.41,24.6
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,Apartment,1146.48,981.35,16.8
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,All property types,1198.42,981.47,22.1
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Semi detached house,1241.5,1072.69,15.7
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Apartment,1184.43,1012.1,17.0
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,Four plus bed,All property types,1557.7,1560.66,-0.2
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2012,Four plus bed,Semi detached house,1530.0,1422.71,7.5
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,All bedrooms,All property types,1223.71,1027.43,19.1
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,All bedrooms,Apartment,1087.93,1022.84,6.4
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,One bed,All property types,878.51,738.61,18.9
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,One bed,Apartment,872.27,835.08,4.5
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,Two bed,All property types,1121.49,1032.15,8.7
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,Two bed,Apartment,1108.95,1049.16,5.7
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,Three bed,All property types,1377.98,1158.17,19.0
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,1 to 2 bed,All property types,1046.63,922.41,13.5
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,1 to 2 bed,Apartment,1035.82,981.35,5.6
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,1 to 3 bed,All property types,1107.93,981.47,12.9
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2012,1 to 3 bed,Apartment,1074.51,1012.1,6.2
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,All bedrooms,All property types,1239.53,1027.43,20.6
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,All bedrooms,Semi detached house,1341.26,1162.22,15.4
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,All bedrooms,Apartment,1186.2,1022.84,16.0
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,One bed,All property types,1004.91,738.61,36.1
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,One bed,Apartment,1004.91,835.08,20.3
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,Two bed,All property types,1185.58,1032.15,14.9
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,Two bed,Apartment,1182.84,1049.16,12.7
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,Three bed,All property types,1325.28,1158.17,14.4
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,Three bed,Semi detached house,1240.0,1096.61,13.1
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,Three bed,Apartment,1509.38,1293.08,16.7
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,All property types,1149.32,922.41,24.6
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,1 to 2 bed,Apartment,1146.48,981.35,16.8
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,All property types,1198.42,981.47,22.1
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Semi detached house,1241.5,1072.69,15.7
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,1 to 3 bed,Apartment,1184.43,1012.1,17.0
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,Four plus bed,All property types,1557.7,1560.66,-0.2
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2012,Four plus bed,Semi detached house,1530.0,1422.71,7.5
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,All bedrooms,All property types,1223.71,1027.43,19.1
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,All bedrooms,Apartment,1087.93,1022.84,6.4
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,One bed,All property types,878.51,738.61,18.9
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,One bed,Apartment,872.27,835.08,4.5
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,Two bed,All property types,1121.49,1032.15,8.7
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,Two bed,Apartment,1108.95,1049.16,5.7
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,Three bed,All property types,1377.98,1158.17,19.0
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,1 to 2 bed,All property types,1046.63,922.41,13.5
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,1 to 2 bed,Apartment,1035.82,981.35,5.6
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,1 to 3 bed,All property types,1107.93,981.47,12.9
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2012,1 to 3 bed,Apartment,1074.51,1012.1,6.2
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,All bedrooms,All property types,1147.92,1027.43,11.7
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,All bedrooms,Detached house,1638.64,1481.37,10.6
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,All bedrooms,Semi detached house,1345.66,1162.22,15.8
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,All bedrooms,Apartment,1063.66,1022.84,4.0
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,One bed,All property types,849.62,738.61,15.0
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,One bed,Apartment,858.88,835.08,2.9
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,Two bed,All property types,1023.01,1032.15,-0.9
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,Two bed,Apartment,1022.0,1049.16,-2.6
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,Three bed,All property types,1280.98,1158.17,10.6
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,Three bed,Semi detached house,1282.5,1096.61,17.0
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,Three bed,Apartment,1275.34,1293.08,-1.4
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,1 to 2 bed,All property types,991.15,922.41,7.5
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,1 to 2 bed,Apartment,992.61,981.35,1.1
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,All property types,1090.67,981.47,11.1
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,Semi detached house,1264.24,1072.69,17.9
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,Apartment,1061.72,1012.1,4.9
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2012,Four plus bed,All property types,1641.4,1560.66,5.2
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,All bedrooms,All property types,1147.92,1027.43,11.7
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,All bedrooms,Detached house,1638.64,1481.37,10.6
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,All bedrooms,Semi detached house,1345.66,1162.22,15.8
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,All bedrooms,Apartment,1063.66,1022.84,4.0
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,One bed,All property types,849.62,738.61,15.0
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,One bed,Apartment,858.88,835.08,2.9
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,Two bed,All property types,1023.01,1032.15,-0.9
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,Two bed,Apartment,1022.0,1049.16,-2.6
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,Three bed,All property types,1280.98,1158.17,10.6
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,Three bed,Semi detached house,1282.5,1096.61,17.0
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,Three bed,Apartment,1275.34,1293.08,-1.4
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,1 to 2 bed,All property types,991.15,922.41,7.5
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,1 to 2 bed,Apartment,992.61,981.35,1.1
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,All property types,1090.67,981.47,11.1
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,Semi detached house,1264.24,1072.69,17.9
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,Apartment,1061.72,1012.1,4.9
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2012,Four plus bed,All property types,1641.4,1560.66,5.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,All bedrooms,All property types,1147.92,1027.43,11.7
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,All bedrooms,Detached house,1638.64,1481.37,10.6
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,All bedrooms,Semi detached house,1345.66,1162.22,15.8
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,All bedrooms,Apartment,1063.66,1022.84,4.0
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,One bed,All property types,849.62,738.61,15.0
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,One bed,Apartment,858.88,835.08,2.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,Two bed,All property types,1023.01,1032.15,-0.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,Two bed,Apartment,1022.0,1049.16,-2.6
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,Three bed,All property types,1280.98,1158.17,10.6
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,Three bed,Semi detached house,1282.5,1096.61,17.0
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,Three bed,Apartment,1275.34,1293.08,-1.4
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,1 to 2 bed,All property types,991.15,922.41,7.5
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,1 to 2 bed,Apartment,992.61,981.35,1.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,All property types,1090.67,981.47,11.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,Semi detached house,1264.24,1072.69,17.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,1 to 3 bed,Apartment,1061.72,1012.1,4.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2012,Four plus bed,All property types,1641.4,1560.66,5.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,All bedrooms,All property types,1105.33,1027.43,7.6
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,All bedrooms,Semi detached house,1228.26,1162.22,5.7
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,All bedrooms,Apartment,979.64,1022.84,-4.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,Two bed,All property types,982.79,1032.15,-4.8
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,Two bed,Apartment,986.47,1049.16,-6.0
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,Three bed,All property types,1134.25,1158.17,-2.1
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,Three bed,Semi detached house,1129.02,1096.61,3.0
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,1 to 2 bed,All property types,962.33,922.41,4.3
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,1 to 2 bed,Apartment,962.07,981.35,-2.0
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,1 to 3 bed,All property types,1030.74,981.47,5.0
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,1 to 3 bed,Semi detached house,1112.71,1072.69,3.7
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,1 to 3 bed,Apartment,979.64,1012.1,-3.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2012,Four plus bed,All property types,1480.26,1560.66,-5.2
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2013,All bedrooms,All property types,1295.2,1069.77,21.1
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2013,All bedrooms,Apartment,1295.2,1068.52,21.2
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2013,Two bed,All property types,1235.16,1076.6,14.7
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2013,Two bed,Apartment,1235.16,1096.37,12.7
